County,ShortName,CD,Biden,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Sangamon (pt.),Sangamon,13,24546,18275,43896,"1,075",,,,,,,,,,,,,,,,,,,,
Sangamon (pt.),Sangamon,18,24371,35204,60849,"1,274",,,,,,,,,,,,,,,,,,,,
Stark (pt.),Stark,16,182,473,670,14,,,,,,,,,,,,,,,,,,,,
Stark (pt.),Stark,18,633,1531,2213,50,,,,,,,,,,,,,,,,,,,,
Tazewell (pt.),Tazewell,17,7908,11797,20193,488,,,,,,,,,,,,,,,,,,,,
Tazewell (pt.),Tazewell,18,16911,30716,48858,"1,231",,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,1,24709,34089,59820,"1,022",,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,2,14429,11140,25979,410,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,3,20998,23334,45086,754,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,11,87060,53677,143373,"2,636",,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,14,31628,23167,55728,933,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,16,5091,9709,15109,309,,,,,,,,,,,,,,,,,,,,
Winnebago (pt.),Winnebago,16,45264,49438,96863,"2,161",,,,,,,,,,,,,,,,,,,,
Winnebago (pt.),Winnebago,17,18792,11423,30846,631,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,
Bond (pt.),Bond,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Bond (pt.),Bond,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Champaign (pt.),Champaign,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Champaign (pt.),Champaign,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DeKalb (pt.),DeKalb,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DeKalb (pt.),DeKalb,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,
