County,Town (Standard Name),Town (Results Name),Ward,Precinct,CD,Biden,Trump,Total
Essex (pt.),Lynn,Lynn,6,4,6,671,251,932
Essex (pt.),Lynn,Lynn,7,1,6,"1,268",582,"1,887"
Essex (pt.),Lynn,Lynn,7,2,6,"1,071",461,"1,555"
Essex (pt.),Lynn,Lynn,7,3,6,758,335,"1,103"
Essex (pt.),Lynn,Lynn,7,4,6,904,387,"1,310"
Essex (pt.),Lynnfield,Lynnfield,-,1,6,"1,106",953,"2,089"
Essex (pt.),Lynnfield,Lynnfield,-,2,6,"1,157",966,"2,144"
Essex (pt.),Lynnfield,Lynnfield,-,3,6,939,937,"1,910"
Essex (pt.),Lynnfield,Lynnfield,-,4,6,"1,011","1,113","2,160"
Middlesex (pt.),Malden,Malden,1,1,5,"1,086",223,"1,329"
Middlesex (pt.),Malden,Malden,1,2,5,"1,186",412,"1,626"
Middlesex (pt.),Malden,Malden,2,1,5,997,317,"1,326"
Middlesex (pt.),Malden,Malden,2,2,5,"1,041",475,"1,536"
Middlesex (pt.),Malden,Malden,3,1,5,"1,392",358,"1,781"
Middlesex (pt.),Malden,Malden,3,2,5,"1,470",469,"1,983"
Middlesex (pt.),Malden,Malden,4,1,5,"1,060",241,"1,327"
Middlesex (pt.),Malden,Malden,4,2,5,961,214,"1,203"
Middlesex (pt.),Malden,Malden,5,1,5,"1,246",318,"1,594"
Middlesex (pt.),Malden,Malden,5,2,5,"1,559",545,"2,138"
Middlesex (pt.),Malden,Malden,6,1,5,"1,322",475,"1,809"
Middlesex (pt.),Malden,Malden,6,2,5,"1,183",411,"1,624"
Middlesex (pt.),Malden,Malden,7,1,5,"1,047",238,"1,298"
Middlesex (pt.),Malden,Malden,7,2,5,"1,045",385,"1,450"
Middlesex (pt.),Malden,Malden,8,1,5,"1,237",521,"1,787"
Middlesex (pt.),Malden,Malden,8,2,5,"1,279",424,"1,721"
Essex (pt.),Manchester-by-the-Sea,Manchester-by-the-Sea,-,1,6,"2,712","1,014","3,793"
Bristol (pt.),Mansfield,Mansfield,-,1,4,"1,429",996,"2,469"
Bristol (pt.),Mansfield,Mansfield,-,2,4,"1,538",941,"2,530"
Bristol (pt.),Mansfield,Mansfield,-,3,4,"1,557",951,"2,555"
Bristol (pt.),Mansfield,Mansfield,-,4,4,"1,514",845,"2,402"
Bristol (pt.),Mansfield,Mansfield,-,5,4,"1,439",728,"2,223"
Bristol (pt.),Mansfield,Mansfield,-,6,4,"1,547",688,"2,282"
Essex (pt.),Marblehead,Marblehead,-,1,6,"1,800",620,"2,459"
Essex (pt.),Marblehead,Marblehead,-,2,6,"1,777",597,"2,414"
Essex (pt.),Marblehead,Marblehead,-,3,6,"1,554",589,"2,176"
Essex (pt.),Marblehead,Marblehead,-,4,6,"1,702",668,"2,409"
Essex (pt.),Marblehead,Marblehead,-,5,6,"1,615",667,"2,314"
Essex (pt.),Marblehead,Marblehead,-,6,6,"1,680",649,"2,369"
Plymouth (pt.),Marion,Marion,-,1,9,"2,369","1,244","3,676"
Middlesex (pt.),Marlborough,Marlborough,1,1,3,866,380,"1,265"
Middlesex (pt.),Marlborough,Marlborough,1,2,3,"1,229",573,"1,827"
Middlesex (pt.),Marlborough,Marlborough,2,1,3,962,508,"1,500"
Middlesex (pt.),Marlborough,Marlborough,2,2,3,878,374,"1,278"
Middlesex (pt.),Marlborough,Marlborough,3,1,3,679,339,"1,047"
Middlesex (pt.),Marlborough,Marlborough,3,2,3,"1,305",568,"1,904"
Middlesex (pt.),Marlborough,Marlborough,4,1,3,565,306,885
Middlesex (pt.),Marlborough,Marlborough,4,2,3,"1,062",535,"1,623"
Middlesex (pt.),Marlborough,Marlborough,5,1,3,640,292,946
Middlesex (pt.),Marlborough,Marlborough,5,2,3,"1,018",466,"1,518"
Middlesex (pt.),Marlborough,Marlborough,6,1,3,703,347,"1,069"
Middlesex (pt.),Marlborough,Marlborough,6,2,3,"1,060",601,"1,703"
Middlesex (pt.),Marlborough,Marlborough,7,1,3,845,430,"1,289"
Middlesex (pt.),Marlborough,Marlborough,7,2,3,798,381,"1,196"
Plymouth (pt.),Marshfield,Marshfield,-,1,9,"1,402","1,082","2,522"
Plymouth (pt.),Marshfield,Marshfield,-,2,9,"1,345","1,067","2,468"
Plymouth (pt.),Marshfield,Marshfield,-,3,9,"1,315","1,046","2,403"
Plymouth (pt.),Marshfield,Marshfield,-,4,9,"1,359","1,044","2,448"
Plymouth (pt.),Marshfield,Marshfield,-,5,9,"1,252",945,"2,245"
Plymouth (pt.),Marshfield,Marshfield,-,6,9,"1,540","1,197","2,784"
Plymouth (pt.),Marshfield,Marshfield,-,7,9,"1,458","1,117","2,611"
Barnstable,Mashpee,Mashpee,-,1,9,"1,436",847,"2,307"
Barnstable,Mashpee,Mashpee,-,2,9,"1,121",792,"1,953"
Barnstable,Mashpee,Mashpee,-,3,9,942,683,"1,657"
Barnstable,Mashpee,Mashpee,-,4,9,"1,155",700,"1,896"
Barnstable,Mashpee,Mashpee,-,5,9,"1,328","1,064","2,418"
Plymouth (pt.),Mattapoisett,Mattapoisett,-,1,9,"2,730","1,888","4,689"
Middlesex (pt.),Maynard,Maynard,-,1,3,"1,247",435,"1,728"
Middlesex (pt.),Maynard,Maynard,-,2,3,"1,221",379,"1,625"
Middlesex (pt.),Maynard,Maynard,-,3,3,"1,346",452,"1,830"
Middlesex (pt.),Maynard,Maynard,-,4,3,"1,128",406,"1,564"
Norfolk (pt.),Medfield,Medfield,-,1,4,"1,486",625,"2,153"
Norfolk (pt.),Medfield,Medfield,-,2,4,"1,471",541,"2,055"
Norfolk (pt.),Medfield,Medfield,-,3,4,"1,405",625,"2,074"
Norfolk (pt.),Medfield,Medfield,-,4,4,"1,306",583,"1,929"
Middlesex (pt.),Medford,Medford,1,1,5,"1,342",506,"1,877"
Middlesex (pt.),Medford,Medford,1,2,5,"1,431",528,"1,989"
Middlesex (pt.),Medford,Medford,2,1,5,"1,345",630,"2,013"
Middlesex (pt.),Medford,Medford,2,2,5,"1,479",729,"2,234"
Middlesex (pt.),Medford,Medford,3,1,5,"1,416",655,"2,101"
Middlesex (pt.),Medford,Medford,3,2,5,"1,608",682,"2,327"
Middlesex (pt.),Medford,Medford,4,1,5,866,156,"1,037"
Middlesex (pt.),Medford,Medford,4,2,5,"1,678",423,"2,145"
Middlesex (pt.),Medford,Medford,5,1,5,"1,652",352,"2,059"
Middlesex (pt.),Medford,Medford,5,2,5,"1,359",277,"1,666"
Middlesex (pt.),Medford,Medford,6,1,5,"2,001",368,"2,398"
Middlesex (pt.),Medford,Medford,6,2,5,"1,605",488,"2,119"
Middlesex (pt.),Medford,Medford,7,1,5,"1,007",264,"1,285"
Middlesex (pt.),Medford,Medford,7,2,5,"1,652",480,"2,167"
Middlesex (pt.),Medford,Medford,8,1,5,"1,676",540,"2,249"
Middlesex (pt.),Medford,Medford,8,2,5,"1,378",488,"1,897"
Norfolk (pt.),Medway,Medway,-,1,4,"1,194",732,"1,966"
Norfolk (pt.),Medway,Medway,-,2,4,"1,289",755,"2,090"
Norfolk (pt.),Medway,Medway,-,3,4,"1,333",724,"2,123"
Norfolk (pt.),Medway,Medway,-,4,4,"1,340",793,"2,179"
Middlesex (pt.),Melrose,Melrose,1,1,5,"1,010",273,"1,304"
Middlesex (pt.),Melrose,Melrose,1,2,5,940,282,"1,243"
Middlesex (pt.),Melrose,Melrose,2,1,5,957,407,"1,379"
Middlesex (pt.),Melrose,Melrose,2,2,5,854,360,"1,232"
Middlesex (pt.),Melrose,Melrose,3,1,5,953,283,"1,248"
Middlesex (pt.),Melrose,Melrose,3,2,5,859,315,"1,190"
Middlesex (pt.),Melrose,Melrose,4,1,5,932,270,"1,221"
Middlesex (pt.),Melrose,Melrose,4,2,5,951,478,"1,450"
Middlesex (pt.),Melrose,Melrose,5,1,5,"1,120",290,"1,428"
Middlesex (pt.),Melrose,Melrose,5,2,5,959,254,"1,235"
Middlesex (pt.),Melrose,Melrose,6,1,5,959,328,"1,305"
Middlesex (pt.),Melrose,Melrose,6,2,5,872,428,"1,320"
Middlesex (pt.),Melrose,Melrose,7,1,5,908,311,"1,246"
Middlesex (pt.),Melrose,Melrose,7,2,5,939,367,"1,326"
Worcester (pt.),Mendon,Mendon,-,1,2,"2,067","1,774","3,939"
Essex (pt.),Merrimac,Merrimac,-,1,6,"1,304",810,"2,162"
Essex (pt.),Merrimac,Merrimac,-,2,6,"1,245",915,"2,200"
Essex (pt.),Methuen,Methuen,-,1,3,"1,132",834,"1,995"
Essex (pt.),Methuen,Methuen,-,2,3,886,333,"1,232"
Essex (pt.),Methuen,Methuen,-,3,3,"1,178",875,"2,078"
Essex (pt.),Methuen,Methuen,-,4,3,"1,166",762,"1,966"
Essex (pt.),Methuen,Methuen,-,5,3,"1,104",700,"1,837"
Essex (pt.),Methuen,Methuen,-,6,3,"1,196",780,"1,997"
Essex (pt.),Methuen,Methuen,-,7,3,"1,292","1,058","2,376"
Essex (pt.),Methuen,Methuen,-,8,3,"1,263","1,372","2,672"
Essex (pt.),Methuen,Methuen,-,9,3,"1,192","1,195","2,424"
Essex (pt.),Methuen,Methuen,-,10,3,"1,270",790,"2,091"
Essex (pt.),Methuen,Methuen,-,11,3,"1,339","1,230","2,609"
Essex (pt.),Methuen,Methuen,-,12,3,"1,310","1,198","2,545"
Plymouth (pt.),Middleborough,Middleborough,-,1,9,"1,348","1,444","2,837"
Plymouth (pt.),Middleborough,Middleborough,-,2,9,"1,104",984,"2,147"
Plymouth (pt.),Middleborough,Middleborough,-,3,9,"1,016","1,259","2,316"
Plymouth (pt.),Middleborough,Middleborough,-,4,9,907,931,"1,890"
Plymouth (pt.),Middleborough,Middleborough,-,5,9,"1,048","1,392","2,505"
Plymouth (pt.),Middleborough,Middleborough,-,6,9,901,"1,154","2,106"
Hampshire (pt.),Middlefield,Middlefield,-,1,1,199,124,333
Essex (pt.),Middleton,Middleton,-,1,6,"1,405","1,399","2,852"
Essex (pt.),Middleton,Middleton,-,2,6,"1,359","1,567","2,976"
Worcester (pt.),Milford,Milford,-,1,4,692,427,"1,144"
Worcester (pt.),Milford,Milford,-,2,4,"1,016",655,"1,702"
Worcester (pt.),Milford,Milford,-,3,4,"1,030",746,"1,809"
Worcester (pt.),Milford,Milford,-,4,4,774,520,"1,313"
Worcester (pt.),Milford,Milford,-,5,4,"1,479",955,"2,473"
Worcester (pt.),Milford,Milford,-,6,4,"1,132",674,"1,839"
Worcester (pt.),Milford,Milford,-,7,4,"1,294",869,"2,203"
Worcester (pt.),Milford,Milford,-,8,4,"1,283",698,"2,023"
Worcester (pt.),Millbury,Millbury,-,1,2,"1,010",944,"1,993"
Worcester (pt.),Millbury,Millbury,-,2,2,"1,114","1,073","2,237"
Worcester (pt.),Millbury,Millbury,-,3,2,"1,007",898,"1,966"
Worcester (pt.),Millbury,Millbury,-,4,2,"1,065",824,"1,941"
Norfolk (pt.),Millis,Millis,-,1,4,"1,161",631,"1,821"
Norfolk (pt.),Millis,Millis,-,2,4,"1,109",661,"1,823"
Norfolk (pt.),Millis,Millis,-,3,4,"1,232",709,"1,973"
Worcester (pt.),Millville,Millville,-,1,2,821,976,"1,841"
Norfolk (pt.),Milton (pt.),Milton,-,1,7,"1,516",254,"1,792"
Norfolk (pt.),Milton (pt.),Milton,-,2,8,"1,551",261,"1,828"
Norfolk (pt.),Milton (pt.),Milton,-,3,8,"1,444",444,"1,914"
Norfolk (pt.),Milton (pt.),Milton,-,4,8,"1,460",354,"1,837"
Norfolk (pt.),Milton (pt.),Milton,-,5,7,"1,132",353,"1,504"
Norfolk (pt.),Milton (pt.),Milton,-,6,8,"1,213",643,"1,888"
Norfolk (pt.),Milton (pt.),Milton,-,7,8,"1,083",562,"1,662"
Norfolk (pt.),Milton (pt.),Milton,-,8,8,"1,197",654,"1,878"
Norfolk (pt.),Milton (pt.),Milton,-,9,8,"1,212",735,"1,969"
Norfolk (pt.),Milton (pt.),Milton,-,10,7,"1,054",181,"1,254"
Franklin (pt.),Monroe,Monroe,-,1,1,28,31,60
Hampden (pt.),Monson,Monson,-,A,1,791,871,"1,696"
Hampden (pt.),Monson,Monson,-,B,1,815,851,"1,711"
Hampden (pt.),Monson,Monson,-,C,1,840,866,"1,755"
Franklin (pt.),Montague,Montague,-,1,2,846,178,"1,048"
Franklin (pt.),Montague,Montague,-,2,2,521,272,829
Franklin (pt.),Montague,Montague,-,3,2,554,211,782
Franklin (pt.),Montague,Montague,-,4,2,590,231,842
Franklin (pt.),Montague,Montague,-,5,2,480,128,628
Franklin (pt.),Montague,Montague,-,6,2,529,191,744
Berkshire,Monterey,Monterey,-,1,1,481,102,591
Hampden (pt.),Montgomery,Montgomery,-,1,1,246,312,563
Berkshire,Mount Washington,Mount Washington,-,1,1,102,16,123
Berkshire,North Adams,N. Adams,1,1,1,932,388,"1,337"
Berkshire,North Adams,N. Adams,2,2,1,848,288,"1,156"
Berkshire,North Adams,N. Adams,3,3,1,678,216,919
Berkshire,North Adams,N. Adams,4,4,1,957,390,"1,370"
Berkshire,North Adams,N. Adams,5,5,1,801,318,"1,150"
Essex (pt.),North Andover,N. Andover,-,1,6,"1,248",759,"2,045"
Essex (pt.),North Andover,N. Andover,-,2,6,"1,373",838,"2,262"
Essex (pt.),North Andover,N. Andover,-,3,6,"1,331",766,"2,129"
Essex (pt.),North Andover,N. Andover,-,4,6,"1,691",915,"2,636"
Essex (pt.),North Andover,N. Andover,-,5,6,988,537,"1,544"
Essex (pt.),North Andover,N. Andover,-,6,6,"1,459",942,"2,438"
Essex (pt.),North Andover,N. Andover,-,7,6,"1,516",817,"2,378"
Essex (pt.),North Andover,N. Andover,-,8,6,"1,416",974,"2,447"
Bristol (pt.),North Attleborough,N. Attleborough,-,1,4,958,600,"1,588"
Bristol (pt.),North Attleborough,N. Attleborough,-,2,4,"1,113",797,"1,952"
Bristol (pt.),North Attleborough,N. Attleborough,-,3,4,"1,070",874,"1,998"
Bristol (pt.),North Attleborough,N. Attleborough,-,4,4,978,602,"1,607"
Bristol (pt.),North Attleborough,N. Attleborough,-,5,4,"1,003",760,"1,799"
Bristol (pt.),North Attleborough,N. Attleborough,-,6,4,"1,232",800,"2,091"
Bristol (pt.),North Attleborough,N. Attleborough,-,7,4,"1,188",900,"2,118"
Bristol (pt.),North Attleborough,N. Attleborough,-,8,4,"1,126",851,"2,018"
Bristol (pt.),North Attleborough,N. Attleborough,-,9,4,"1,056",866,"1,961"
Worcester (pt.),North Brookfield,N. Brookfield,-,1,2,"1,181","1,459","2,704"
Middlesex (pt.),North Reading,N. Reading,-,1,6,"1,412","1,124","2,581"
Middlesex (pt.),North Reading,N. Reading,-,2,6,"1,398",937,"2,374"
Middlesex (pt.),North Reading,N. Reading,-,3,6,"1,371","1,012","2,424"
Middlesex (pt.),North Reading,N. Reading,-,4,6,"1,404","1,043","2,497"
Essex (pt.),Nahant,Nahant,-,1,6,"1,629",842,"2,508"
Nantucket,Nantucket,Nantucket,-,1,9,"5,241","1,914","7,277"
Middlesex (pt.),Natick,Natick,-,1,5,"1,106",299,"1,425"
Middlesex (pt.),Natick,Natick,-,2,5,"1,744",534,"2,324"
Middlesex (pt.),Natick,Natick,-,3,5,"1,615",552,"2,203"
Middlesex (pt.),Natick,Natick,-,4,5,"1,580",476,"2,101"
Middlesex (pt.),Natick,Natick,-,5,5,"1,569",564,"2,169"
Middlesex (pt.),Natick,Natick,-,6,5,"1,566",542,"2,137"
Middlesex (pt.),Natick,Natick,-,7,5,"1,763",444,"2,227"
Middlesex (pt.),Natick,Natick,-,8,5,"1,744",535,"2,314"
Middlesex (pt.),Natick,Natick,-,9,5,"1,661",434,"2,126"
Middlesex (pt.),Natick,Natick,-,10,5,"1,982",591,"2,616"
Norfolk (pt.),Needham,Needham,-,A,4,"1,309",440,"1,788"
Norfolk (pt.),Needham,Needham,-,B,4,"1,524",449,"2,008"
Norfolk (pt.),Needham,Needham,-,C,4,"1,491",383,"1,892"
Norfolk (pt.),Needham,Needham,-,D,4,"1,542",409,"1,980"
Norfolk (pt.),Needham,Needham,-,E,4,"1,609",432,"2,078"
Norfolk (pt.),Needham,Needham,-,F,4,"1,528",379,"1,928"
Norfolk (pt.),Needham,Needham,-,G,4,"1,521",370,"1,929"
Norfolk (pt.),Needham,Needham,-,H,4,"1,638",465,"2,135"
Norfolk (pt.),Needham,Needham,-,I,4,"1,693",314,"2,030"
Norfolk (pt.),Needham,Needham,-,J,4,"1,718",437,"2,180"
Berkshire,New Ashford,New Ashford,-,1,1,98,48,151
Bristol (pt.),New Bedford,New Bedford,1,A,9,818,658,"1,497"
Bristol (pt.),New Bedford,New Bedford,1,B,9,682,586,"1,291"
Bristol (pt.),New Bedford,New Bedford,1,C,9,639,555,"1,208"
Bristol (pt.),New Bedford,New Bedford,1,D,9,706,662,"1,389"
Bristol (pt.),New Bedford,New Bedford,1,E,9,701,517,"1,235"
Bristol (pt.),New Bedford,New Bedford,1,F,9,433,584,"1,028"
Bristol (pt.),New Bedford,New Bedford,2,A,9,213,118,340
Bristol (pt.),New Bedford,New Bedford,2,B,9,494,303,811
Bristol (pt.),New Bedford,New Bedford,2,C,9,395,270,682
Bristol (pt.),New Bedford,New Bedford,2,D,9,424,353,794
Bristol (pt.),New Bedford,New Bedford,2,E,9,574,473,"1,062"
Bristol (pt.),New Bedford,New Bedford,2,F,9,583,432,"1,036"
Bristol (pt.),New Bedford,New Bedford,3,A,9,400,174,588
Bristol (pt.),New Bedford,New Bedford,3,B,9,457,207,673
Bristol (pt.),New Bedford,New Bedford,3,C,9,401,237,646
Bristol (pt.),New Bedford,New Bedford,3,D,9,510,320,841
Bristol (pt.),New Bedford,New Bedford,3,E,9,768,494,"1,283"
Bristol (pt.),New Bedford,New Bedford,3,F,9,766,424,"1,202"
Bristol (pt.),New Bedford,New Bedford,4,A,9,476,164,649
Bristol (pt.),New Bedford,New Bedford,4,B,9,865,294,"1,170"
Bristol (pt.),New Bedford,New Bedford,4,C,9,814,255,"1,093"
Bristol (pt.),New Bedford,New Bedford,4,D,9,648,248,910
Bristol (pt.),New Bedford,New Bedford,4,E,9,597,313,931
Bristol (pt.),New Bedford,New Bedford,4,F,9,652,259,925
Bristol (pt.),New Bedford,New Bedford,5,A,9,490,255,755
Bristol (pt.),New Bedford,New Bedford,5,B,9,776,301,"1,093"
Bristol (pt.),New Bedford,New Bedford,5,C,9,552,375,934
Bristol (pt.),New Bedford,New Bedford,5,D,9,893,345,"1,267"
Bristol (pt.),New Bedford,New Bedford,5,E,9,943,528,"1,496"
Bristol (pt.),New Bedford,New Bedford,5,F,9,904,510,"1,433"
Bristol (pt.),New Bedford,New Bedford,6,A,9,662,455,"1,131"
Bristol (pt.),New Bedford,New Bedford,6,B,9,586,455,"1,053"
Bristol (pt.),New Bedford,New Bedford,6,C,9,300,144,452
Bristol (pt.),New Bedford,New Bedford,6,D,9,268,181,459
Bristol (pt.),New Bedford,New Bedford,6,E,9,381,238,637
Bristol (pt.),New Bedford,New Bedford,6,F,9,496,277,785
Worcester (pt.),New Braintree,New Braintree,-,1,2,319,337,669
Berkshire,New Marlborough,New Marlborough,-,1,1,678,264,959
Franklin (pt.),New Salem,New Salem,-,1,2,419,237,676
Essex (pt.),Newbury,Newbury,-,1,6,"1,631",817,"2,503"
Essex (pt.),Newbury,Newbury,-,2,6,"1,507",937,"2,502"
Essex (pt.),Newburyport,Newburyport,1,1,6,"1,246",329,"1,605"
Essex (pt.),Newburyport,Newburyport,1,P,6,315,191,515
Essex (pt.),Newburyport,Newburyport,2,1,6,"1,666",395,"2,100"
Essex (pt.),Newburyport,Newburyport,3,1,6,"1,640",487,"2,160"
Essex (pt.),Newburyport,Newburyport,4,1,6,"1,758",560,"2,353"
Essex (pt.),Newburyport,Newburyport,5,1,6,"1,246",630,"1,921"
Essex (pt.),Newburyport,Newburyport,6,1,6,"1,353",661,"2,054"
Middlesex (pt.),Newton,Newton,1,1,4,"1,079",390,"1,491"
Middlesex (pt.),Newton,Newton,1,2,4,"1,298",198,"1,518"
Middlesex (pt.),Newton,Newton,1,3,4,"1,408",177,"1,612"
Middlesex (pt.),Newton,Newton,1,4,4,"1,117",435,"1,575"
Middlesex (pt.),Newton,Newton,2,1,4,"1,324",294,"1,648"
Middlesex (pt.),Newton,Newton,2,2,4,925,180,"1,124"
Middlesex (pt.),Newton,Newton,2,3,4,"1,566",232,"1,817"
Middlesex (pt.),Newton,Newton,2,4,4,"1,550",209,"1,783"
Middlesex (pt.),Newton,Newton,3,1,4,"1,399",295,"1,717"
Middlesex (pt.),Newton,Newton,3,2,4,"1,510",193,"1,722"
Middlesex (pt.),Newton,Newton,3,3,4,"1,299",390,"1,705"
Middlesex (pt.),Newton,Newton,3,4,4,"1,268",391,"1,684"
Middlesex (pt.),Newton,Newton,4,1,4,"1,290",283,"1,604"
Middlesex (pt.),Newton,Newton,4,2,4,"1,232",175,"1,425"
Middlesex (pt.),Newton,Newton,4,3,4,882,181,"1,079"
Middlesex (pt.),Newton,Newton,4,4,4,"1,193",334,"1,551"
Middlesex (pt.),Newton,Newton,5,1,4,"1,234",268,"1,526"
Middlesex (pt.),Newton,Newton,5,2,4,"1,386",197,"1,606"
Middlesex (pt.),Newton,Newton,5,3,4,"1,686",224,"1,930"
Middlesex (pt.),Newton,Newton,5,4,4,"1,612",203,"1,841"
Middlesex (pt.),Newton,Newton,6,1,4,"1,194",305,"1,523"
Middlesex (pt.),Newton,Newton,6,2,4,"1,430",179,"1,629"
Middlesex (pt.),Newton,Newton,6,3,4,"1,565",169,"1,754"
Middlesex (pt.),Newton,Newton,6,4,4,"1,661",204,"1,893"
Middlesex (pt.),Newton,Newton,7,1,4,"1,191",234,"1,465"
Middlesex (pt.),Newton,Newton,7,2,4,"1,595",256,"1,875"
Middlesex (pt.),Newton,Newton,7,3,4,439,80,528
Middlesex (pt.),Newton,Newton,7,4,4,685,134,829
Middlesex (pt.),Newton,Newton,8,1,4,"1,388",478,"1,897"
Middlesex (pt.),Newton,Newton,8,2,4,"1,325",412,"1,755"
Middlesex (pt.),Newton,Newton,8,3,4,"1,354",370,"1,749"
Middlesex (pt.),Newton,Newton,8,4,4,822,287,"1,132"
Norfolk (pt.),Norfolk,Norfolk,-,1,4,874,584,"1,488"
Norfolk (pt.),Norfolk,Norfolk,-,2,4,"1,751","1,080","2,890"
Norfolk (pt.),Norfolk,Norfolk,-,3,4,"1,475",906,"2,421"
Hampshire (pt.),Northampton,Northampton,1,A,2,955,102,"1,089"
Hampshire (pt.),Northampton,Northampton,1,B,2,"1,339",137,"1,508"
Hampshire (pt.),Northampton,Northampton,2,A,2,"1,209",57,"1,284"
Hampshire (pt.),Northampton,Northampton,2,B,2,825,47,883
Hampshire (pt.),Northampton,Northampton,3,A,2,"1,247",107,"1,391"
Hampshire (pt.),Northampton,Northampton,3,B,2,"1,166",109,"1,319"
Hampshire (pt.),Northampton,Northampton,4,A,2,908,62,993
Hampshire (pt.),Northampton,Northampton,4,B,2,"1,116",93,"1,226"
Hampshire (pt.),Northampton,Northampton,5,A,2,"1,035",142,"1,192"
Hampshire (pt.),Northampton,Northampton,5,B,2,"1,125",116,"1,259"
Hampshire (pt.),Northampton,Northampton,6,A,2,"1,049",270,"1,341"
Hampshire (pt.),Northampton,Northampton,6,B,2,"1,259",230,"1,518"
Hampshire (pt.),Northampton,Northampton,7,A,2,"1,241",168,"1,435"
Hampshire (pt.),Northampton,Northampton,7,B,2,"1,175",215,"1,411"
Worcester (pt.),Northborough,Northborough,-,1,2,"1,643",728,"2,416"
Worcester (pt.),Northborough,Northborough,-,2,2,"1,577",701,"2,342"
Worcester (pt.),Northborough,Northborough,-,3,2,"1,638",702,"2,389"
Worcester (pt.),Northborough,Northborough,-,4,2,"1,618",782,"2,459"
Worcester (pt.),Northbridge,Northbridge,-,1,2,"1,178","1,040","2,276"
Worcester (pt.),Northbridge,Northbridge,-,2,2,"1,209","1,041","2,311"
Worcester (pt.),Northbridge,Northbridge,-,3,2,"1,006",898,"1,958"
Worcester (pt.),Northbridge,Northbridge,-,4,2,"1,327","1,265","2,647"
Franklin (pt.),Northfield,Northfield,-,1,2,"1,211",592,"1,848"
Bristol (pt.),Norton,Norton,-,1,4,"1,290","1,077","2,424"
Bristol (pt.),Norton,Norton,-,2,4,"1,273","1,038","2,357"
Bristol (pt.),Norton,Norton,-,3,4,"1,232",933,"2,222"
Bristol (pt.),Norton,Norton,-,4,4,"1,400","1,070","2,534"
Bristol (pt.),Norton,Norton,-,5,4,723,617,"1,374"
Plymouth (pt.),Norwell,Norwell,-,1,9,"1,357",966,"2,366"
Plymouth (pt.),Norwell,Norwell,-,2,9,"1,479","1,039","2,556"
Plymouth (pt.),Norwell,Norwell,-,3,9,"1,455",915,"2,400"
Norfolk (pt.),Norwood,Norwood,-,1,8,"1,446",728,"2,211"
Norfolk (pt.),Norwood,Norwood,-,2,8,"1,267",592,"1,902"
Norfolk (pt.),Norwood,Norwood,-,3,8,"1,318",627,"1,989"
Norfolk (pt.),Norwood,Norwood,-,4,8,"1,349",728,"2,112"
Norfolk (pt.),Norwood,Norwood,-,5,8,"1,105",407,"1,544"
Norfolk (pt.),Norwood,Norwood,-,6,8,953,525,"1,503"
Norfolk (pt.),Norwood,Norwood,-,7,8,"1,268",701,"2,003"
Norfolk (pt.),Norwood,Norwood,-,8,8,"1,301",697,"2,030"
Norfolk (pt.),Norwood,Norwood,-,9,8,"1,205",819,"2,053"
Dukes,Oak Bluffs,Oak Bluffs,-,1,9,"2,420",730,"3,202"
Worcester (pt.),Oakham,Oakham,-,1,2,554,664,"1,254"
Franklin (pt.),Orange,Orange,-,1,2,902,907,"1,861"
Franklin (pt.),Orange,Orange,-,2,2,"1,082",792,"1,926"
Barnstable,Orleans,Orleans,-,1,9,"3,288","1,458","4,817"
Berkshire,Otis,Otis,-,1,1,550,441,"1,011"
Worcester (pt.),Oxford,Oxford,-,1,2,945,955,"1,951"
Worcester (pt.),Oxford,Oxford,-,2,2,876,928,"1,844"
Worcester (pt.),Oxford,Oxford,-,3,2,964,978,"1,988"
Worcester (pt.),Oxford,Oxford,-,4,2,808,904,"1,761"
Hampden (pt.),Palmer (pt.),Palmer,-,1,1,768,797,"1,591"
Hampden (pt.),Palmer (pt.),Palmer,-,2,1,802,923,"1,755"
Hampden (pt.),Palmer (pt.),Palmer,-,3,1,750,594,"1,384"
Hampden (pt.),Palmer (pt.),Palmer,-,4,1,679,819,"1,532"
Hampden (pt.),Palmer (pt.),Palmer,-,1A,2,109,107,220
Worcester (pt.),Paxton,Paxton,-,1,2,"1,625","1,268","2,946"
Essex (pt.),Peabody,Peabody,1,1,6,"1,020",672,"1,716"
Essex (pt.),Peabody,Peabody,1,2,6,994,834,"1,855"
Essex (pt.),Peabody,Peabody,1,3,6,"1,108",954,"2,087"
Essex (pt.),Peabody,Peabody,2,1,6,893,380,"1,283"
Essex (pt.),Peabody,Peabody,2,2,6,799,408,"1,226"
Essex (pt.),Peabody,Peabody,2,3,6,859,611,"1,509"
Essex (pt.),Peabody,Peabody,3,1,6,679,352,"1,055"
Essex (pt.),Peabody,Peabody,3,2,6,799,521,"1,335"
Essex (pt.),Peabody,Peabody,3,3,6,881,636,"1,544"
Essex (pt.),Peabody,Peabody,4,1,6,963,654,"1,648"
Essex (pt.),Peabody,Peabody,4,2,6,913,643,"1,578"
Essex (pt.),Peabody,Peabody,4,3,6,516,396,919
Essex (pt.),Peabody,Peabody,4,3A,6,"1,069",344,"1,417"
Essex (pt.),Peabody,Peabody,5,1,6,994,867,"1,885"
Essex (pt.),Peabody,Peabody,5,2,6,733,748,"1,500"
Essex (pt.),Peabody,Peabody,5,3,6,948,764,"1,742"
