County,ShortName,Precinct,CD,Biden,Trump,Total
Sussex,Sussex,201 - STONY CREEK,4,166,143,310
Sussex,Sussex,202 - LITTLE MILL,4,62,53,115
Sussex,Sussex,301 - COURTHOUSE,4,64,242,307
Sussex,Sussex,302 - WAKEFIELD,4,19,125,144
Sussex,Sussex,401 - MARS HILL,4,259,193,459
Sussex,Sussex,402 - WEST WAKEFIELD,4,45,12,57
Sussex,Sussex,501 - HENRY,4,198,145,343
Sussex,Sussex,502 - YALE,4,66,73,142
Sussex,Sussex,601 - BLACKWATER,4,90,201,292
Sussex,Sussex,602 - NEWVILLE,4,56,130,189
Tazewell,Tazewell,# AB - Central Absentee Precinct,9,2219,7682,9973
Tazewell,Tazewell,## Provisional,9,14,36,52
Tazewell,Tazewell,101 - INDIAN VALLEY,9,40,444,486
Tazewell,Tazewell,102 - TIP TOP,9,21,224,246
Tazewell,Tazewell,103 - MUNDY TOWN,9,34,449,487
Tazewell,Tazewell,104 - FALLS MILLS,9,40,386,428
Tazewell,Tazewell,106 - POCAHONTAS,9,27,157,186
Tazewell,Tazewell,107 - AMONATE,9,7,55,64
Tazewell,Tazewell,109 - BISHOP,9,7,120,128
Tazewell,Tazewell,112 - BANDY,9,9,148,158
Tazewell,Tazewell,203 - BURKES GARDEN,9,10,83,93
Tazewell,Tazewell,204 - CLEAR FORK,9,18,302,320
Tazewell,Tazewell,207 - FREESTONE,9,27,112,141
Tazewell,Tazewell,209 - JEFFERSONVILLE,9,110,824,934
Tazewell,Tazewell,214 - THOMPSON VALLEY,9,28,306,335
Tazewell,Tazewell,301 - CEDAR BLUFF,9,72,883,961
Tazewell,Tazewell,302 - BAPTIST VALLEY,9,32,231,263
Tazewell,Tazewell,303 - PAINT LICK,9,59,674,739
Tazewell,Tazewell,401 - RICHLANDS,9,175,1581,1785
Tazewell,Tazewell,402 - JEWELL RIDGE,9,20,195,215
Tazewell,Tazewell,501 - SPRINGVILLE,9,44,665,716
Tazewell,Tazewell,502 - GRAHAM,9,192,1174,1385
Virginia Beach City,VirginiaBeachCity,# AB - Central Absentee Precinct,2,81003,47179,129847
Virginia Beach City,VirginiaBeachCity,## Provisional,2,959,581,1580
Virginia Beach City,VirginiaBeachCity,001 - NORTH BEACH,2,323,929,1264
Virginia Beach City,VirginiaBeachCity,002 - SOUTH BEACH,2,448,684,1164
Virginia Beach City,VirginiaBeachCity,003 - OCEAN LAKES,2,276,551,850
Virginia Beach City,VirginiaBeachCity,004 - LINKHORN,2,266,642,925
Virginia Beach City,VirginiaBeachCity,005 - SEATACK,2,494,535,1058
Virginia Beach City,VirginiaBeachCity,006 - ALANTON,2,218,603,835
Virginia Beach City,VirginiaBeachCity,007 - KINGSTON,2,231,523,771
Virginia Beach City,VirginiaBeachCity,008 - LONDON BRIDGE,2,463,761,1260
Virginia Beach City,VirginiaBeachCity,009 - TRANTWOOD,2,205,607,821
Virginia Beach City,VirginiaBeachCity,010 - GREAT NECK,2,146,602,770
Virginia Beach City,VirginiaBeachCity,011 - CAPE HENRY,2,317,679,1015
Virginia Beach City,VirginiaBeachCity,012 - PLAZA,2,534,584,1160
Virginia Beach City,VirginiaBeachCity,013 - MT TRASHMORE,2,461,802,1310
Virginia Beach City,VirginiaBeachCity,014 - MALIBU,2,440,847,1330
Virginia Beach City,VirginiaBeachCity,015 - OLD DONATION,2,321,526,885
Virginia Beach City,VirginiaBeachCity,016 - ARAGONA,2,516,866,1431
Virginia Beach City,VirginiaBeachCity,017 - OCEAN PARK,2,143,394,559
Virginia Beach City,VirginiaBeachCity,018 - THOROUGHGOOD,2,262,625,906
Virginia Beach City,VirginiaBeachCity,019 - LAKE SMITH,2,202,460,683
Virginia Beach City,VirginiaBeachCity,020 - BAYSIDE,2,273,561,850
Virginia Beach City,VirginiaBeachCity,021 - DAVIS CORNER,2,575,283,882
Virginia Beach City,VirginiaBeachCity,022 - POINT O VIEW,2,329,643,1006
Virginia Beach City,VirginiaBeachCity,023 - ARROWHEAD,2,421,821,1280
Virginia Beach City,VirginiaBeachCity,024 - LARKSPUR,2,337,452,814
Virginia Beach City,VirginiaBeachCity,025 - AVALON,2,534,902,1467
Virginia Beach City,VirginiaBeachCity,026 - FAIRFIELD,2,272,625,922
Virginia Beach City,VirginiaBeachCity,027 - EDWIN,2,306,692,1026
Virginia Beach City,VirginiaBeachCity,028 - THALIA,2,292,570,885
Virginia Beach City,VirginiaBeachCity,029 - HOLLAND,2,515,503,1047
Virginia Beach City,VirginiaBeachCity,030 - RED WING,2,211,508,742
Virginia Beach City,VirginiaBeachCity,031 - SIGMA,2,269,977,1260
Virginia Beach City,VirginiaBeachCity,032 - CREEDS,2,163,763,941
Virginia Beach City,VirginiaBeachCity,033 - CAPPS SHOP,2,127,800,940
Virginia Beach City,VirginiaBeachCity,034 - BLACKWATER,2,103,514,625
Virginia Beach City,VirginiaBeachCity,035 - COURTHOUSE,2,145,529,684
Virginia Beach City,VirginiaBeachCity,036 - WINDSOR OAKS,2,558,621,1205
Virginia Beach City,VirginiaBeachCity,037 - CHESAPEAKE BEACH,2,334,520,886
Virginia Beach City,VirginiaBeachCity,038 - WITCHDUCK,2,205,621,848
Virginia Beach City,VirginiaBeachCity,039 - PEMBROKE,2,500,681,1223
Virginia Beach City,VirginiaBeachCity,040 - BONNEY,2,440,603,1077
Virginia Beach City,VirginiaBeachCity,041 - COLLEGE PARK,2,730,360,1113
Virginia Beach City,VirginiaBeachCity,042 - BRANDON,2,452,618,1106
Virginia Beach City,VirginiaBeachCity,043 - BELLAMY,2,519,442,991
Virginia Beach City,VirginiaBeachCity,044 - CENTERVILLE,2,410,752,1192
Virginia Beach City,VirginiaBeachCity,045 - TIMBERLAKE,2,545,388,955
Virginia Beach City,VirginiaBeachCity,046 - GREEN RUN,2,465,419,903
Virginia Beach City,VirginiaBeachCity,047 - KINGS GRANT,2,304,882,1207
Virginia Beach City,VirginiaBeachCity,048 - WOLFSNARE,2,317,642,985
Virginia Beach City,VirginiaBeachCity,049 - LYNNHAVEN,2,225,570,808
Virginia Beach City,VirginiaBeachCity,050 - OCEANA,2,454,348,821
Virginia Beach City,VirginiaBeachCity,051 - STRATFORD CHASE,2,301,569,913
Virginia Beach City,VirginiaBeachCity,052 - HOMESTEAD,2,408,675,1118
Virginia Beach City,VirginiaBeachCity,053 - SHANNON,2,266,510,802
Virginia Beach City,VirginiaBeachCity,054 - CROMWELL,2,290,404,719
Virginia Beach City,VirginiaBeachCity,055 - MAGIC HOLLOW,2,604,501,1146
Virginia Beach City,VirginiaBeachCity,056 - EDINBURGH,2,225,433,667
Virginia Beach City,VirginiaBeachCity,057 - SHERRY PARK,2,223,462,698
Virginia Beach City,VirginiaBeachCity,058 - GLENWOOD,2,405,662,1098
Virginia Beach City,VirginiaBeachCity,059 - SHELTON PARK,2,309,464,800
Virginia Beach City,VirginiaBeachCity,060 - FOXFIRE,2,279,969,1274
Virginia Beach City,VirginiaBeachCity,061 - BAKER,2,833,200,1062
Virginia Beach City,VirginiaBeachCity,062 - LANDSTOWN,2,401,814,1235
Virginia Beach City,VirginiaBeachCity,063 - CULVER,2,395,892,1327
Virginia Beach City,VirginiaBeachCity,064 - ROSEMONT FOREST,2,334,537,902
Virginia Beach City,VirginiaBeachCity,065 - COLONIAL,2,441,662,1124
Virginia Beach City,VirginiaBeachCity,066 - HUNT,2,247,718,993
Virginia Beach City,VirginiaBeachCity,067 - EASTERN SHORE,2,309,309,626
Virginia Beach City,VirginiaBeachCity,068 - MANOR,2,337,655,1020
Virginia Beach City,VirginiaBeachCity,069 - SHELL,2,378,249,645
Virginia Beach City,VirginiaBeachCity,070 - CORPORATE LANDING,2,440,752,1231
Virginia Beach City,VirginiaBeachCity,071 - ROUND HILL,2,203,309,528
Virginia Beach City,VirginiaBeachCity,072 - RUDEE,2,242,734,1001
Virginia Beach City,VirginiaBeachCity,073 - DAHLIA,2,455,399,887
Virginia Beach City,VirginiaBeachCity,074 - BUCKNER,2,424,391,837
Virginia Beach City,VirginiaBeachCity,075 - COLONY,2,231,758,1014
Virginia Beach City,VirginiaBeachCity,076 - VILLAGE,2,512,359,908
Virginia Beach City,VirginiaBeachCity,077 - BROOKWOOD,2,445,640,1121
Virginia Beach City,VirginiaBeachCity,078 - INDIAN LAKES,2,322,467,823
Virginia Beach City,VirginiaBeachCity,079 - PLEASANT HALL,2,506,365,892
Virginia Beach City,VirginiaBeachCity,080 - CHIMNEY HILL,2,498,386,909
Virginia Beach City,VirginiaBeachCity,081 - ROCK LAKE,2,438,572,1038
Virginia Beach City,VirginiaBeachCity,082 - SHELBURNE,2,269,652,934
Virginia Beach City,VirginiaBeachCity,083 - STRAWBRIDGE,2,361,881,1270
Virginia Beach City,VirginiaBeachCity,084 - TALLWOOD,2,463,472,957
Virginia Beach City,VirginiaBeachCity,085 - UPTON,2,309,879,1221
Virginia Beach City,VirginiaBeachCity,086 - HAYGOOD,2,244,547,807
Virginia Beach City,VirginiaBeachCity,087 - HILLCREST,2,242,560,822
Virginia Beach City,VirginiaBeachCity,088 - NORTH LANDING,2,282,600,903
Virginia Beach City,VirginiaBeachCity,089 - LAKE CHRISTOPHER,2,273,611,904
Virginia Beach City,VirginiaBeachCity,090 - LAKE JOYCE,2,217,486,726
Virginia Beach City,VirginiaBeachCity,091 - LEXINGTON,2,446,446,916
Virginia Beach City,VirginiaBeachCity,092 - LITTLE NECK,2,282,637,948
Virginia Beach City,VirginiaBeachCity,093 - NEWTOWN,2,765,182,972
Virginia Beach City,VirginiaBeachCity,094 - PINEWOOD,2,230,376,620
Virginia Beach City,VirginiaBeachCity,095 - DAM NECK,2,229,521,769
Virginia Beach City,VirginiaBeachCity,096 - HILLTOP,2,421,356,799
Virginia Beach City,VirginiaBeachCity,097 - INDIAN RIVER,2,419,440,881
Virginia Beach City,VirginiaBeachCity,098 - INDEPENDENCE,2,287,236,547
Virginia Beach City,VirginiaBeachCity,099 - SALEM WOODS,2,276,318,613
Virginia Beach City,VirginiaBeachCity,100 - SANDBRIDGE,2,119,480,606
Warren,Warren,# AB - Central Absentee Precinct,6,4959,6296,11410
Warren,Warren,## Provisional,6,39,36,78
Warren,Warren,101 - FORK TOWN,6,140,423,574
Warren,Warren,102 - OTTERBURN,6,143,1085,1253
Warren,Warren,201 - HAPPY CREEK,6,158,728,902
Warren,Warren,202 - LINDEN,6,222,816,1082
Warren,Warren,301 - NORTH RIVER,6,148,545,713
Warren,Warren,302 - RIVERTON,6,134,837,988
Warren,Warren,401 - EAST SHENANDOAH,6,213,1232,1476
Warren,Warren,402 - TOWN - WEST SHENANDOAH,6,101,421,534
Warren,Warren,501 - SOUTH RIVER,6,208,813,1034
Warren,Warren,502 - BENTONVILLE,6,70,481,564
Warren,Warren,504 - BROWNTOWN,6,68,356,429
Washington,Washington,# AB - Central Absentee Precinct,9,5122,10595,15854
Washington,Washington,## Provisional,9,15,33,50
Washington,Washington,101 - EAST ABINGDON,9,137,689,843
Washington,Washington,102 - WEST ABINGDON,9,71,324,405
Washington,Washington,201 - CLINCHBURG,9,54,514,577
Washington,Washington,202 - GREENDALE,9,46,617,669
Washington,Washington,203 - HAYTERS GAP,9,31,321,355
Washington,Washington,204 WOODLAND HILLS,9,50,383,440
Washington,Washington,301 - WATAUGA,9,85,676,765
Washington,Washington,302 - SOUTH ABINGDON,9,83,433,533
Washington,Washington,401 - GLADE SPRING,9,117,793,926
Washington,Washington,402 - MEADOWVIEW,9,131,877,1022
Washington,Washington,501 - RHEA VALLEY,9,151,1175,1341
Washington,Washington,502 - DAMASCUS,9,84,503,595
Washington,Washington,504 - GREEN COVE,9,14,132,146
Washington,Washington,601 - BURSON PLACE,9,87,991,1090
Washington,Washington,602 - MENDOTA,9,27,240,270
Washington,Washington,603 - VALLEY INSTITUTE,9,92,745,843
Washington,Washington,701 - HIGH POINT,9,68,619,693
Washington,Washington,702 - WALLACE,9,42,392,438
Washington,Washington,703 - JOHN BATTLE,9,110,627,745
Waynesboro City,WaynesboroCity,# AB - Central Absentee Precinct,6,3799,2866,6763
Waynesboro City,WaynesboroCity,## Provisional,6,29,21,52
Waynesboro City,WaynesboroCity,001 - WARD A,6,258,539,823
Waynesboro City,WaynesboroCity,002 - WARD B,6,268,679,975
Waynesboro City,WaynesboroCity,003 - WARD C,6,321,618,963
Waynesboro City,WaynesboroCity,004 - WARD D,6,286,784,1101
Westmoreland,Westmoreland,# AB - Central Absentee Precinct,1,3086,2125,5241
Westmoreland,Westmoreland,## Provisional,1,40,33,73
Westmoreland,Westmoreland,101 - PRECINCT 1-1,1,238,203,444
Westmoreland,Westmoreland,102 - PRECINCT 1-2,1,108,125,238
Westmoreland,Westmoreland,201 - PRECINCT 2-1,1,196,289,487
Westmoreland,Westmoreland,202 - PRECINCT 2-2,1,67,307,378
Westmoreland,Westmoreland,301 - PRECINCT 3-1,1,121,270,395
Westmoreland,Westmoreland,302 - PRECINCT 3-2,1,144,324,471
Westmoreland,Westmoreland,401 - PRECINCT 4-1,1,211,921,1145
Westmoreland,Westmoreland,501 - PRECINCT 5-1,1,290,721,1037
Williamsburg City,WilliamsburgCity,# AB - Central Absentee Precinct,2,4035,1341,5430
Williamsburg City,WilliamsburgCity,## Provisional,2,34,7,42
Williamsburg City,WilliamsburgCity,001 - STRYKER,2,422,401,845
Williamsburg City,WilliamsburgCity,002 - MATOAKA,2,299,214,528
Winchester City,WinchesterCity,# AB - Central Absentee Precinct,10,5093,2825,8025
Winchester City,WinchesterCity,## Provisional,10,51,26,80
Winchester City,WinchesterCity,101 - MERRIMANS,10,208,432,651
Winchester City,WinchesterCity,102 - OLD TOWN,10,154,306,479
Winchester City,WinchesterCity,201 - VIRGINIA AVENUE,10,363,376,764
Winchester City,WinchesterCity,301 - WAR MEMORIAL,10,329,487,834
Winchester City,WinchesterCity,401 - FREDERICK DOUGLASS,10,189,287,491
Winchester City,WinchesterCity,402 - ROLLING HILLS,10,223,482,720
Wise,Wise,# AB - Central Absentee Precinct,9,2172,6984,9207
Wise,Wise,## Provisional,9,12,27,40
Wise,Wise,101 - APPALACHIA,9,91,468,560
Wise,Wise,102 - DORCHESTER,9,64,318,384
Wise,Wise,103 - GUEST RIVER VOTING PLACE,9,61,304,366
Wise,Wise,104 - WEST POUND,9,91,888,986
Wise,Wise,201 - NORTH COEBURN,9,56,425,484
Wise,Wise,202 - WISE,9,147,769,928
Wise,Wise,203 - EAST POUND,9,24,212,238
Wise,Wise,301 - BIG STONE GAP,9,104,514,623
Wise,Wise,302 - EAST STONE GAP,9,89,757,855
Wise,Wise,401 - CLINCH VALLEY,9,47,408,459
Wise,Wise,402 - SOUTH COEBURN,9,74,902,979
Wise,Wise,403 - ST PAUL,9,78,390,475
Wythe,Wythe,# AB - Central Absentee Precinct,9,2065,3982,6109
Wythe,Wythe,## Provisional,9,0,0,0
Wythe,Wythe,101 - ROYAL OAK,9,39,274,315
Wythe,Wythe,102 - RURAL RETREAT,9,146,1205,1365
Wythe,Wythe,203 - WEST WYTHEVILLE,9,181,785,979
Wythe,Wythe,303 - EAST WYTHEVILLE,9,195,802,1019
Wythe,Wythe,401 - FORT CHISWELL,9,96,743,846
Wythe,Wythe,402 - MAX MEADOWS,9,85,799,895
Wythe,Wythe,501 - JACKSON MEMORIAL,9,76,683,761
Wythe,Wythe,502 - SHEFFEY,9,95,895,1001
Wythe,Wythe,601 - HUDDLE,9,34,446,484
Wythe,Wythe,602 - ZION,9,69,674,754
Wythe,Wythe,603   EVERGREEN,9,62,445,518
York,York,# AB - Central Absentee Precinct,2,14654,12902,27930
York,York,## Provisional,2,116,53,170
York,York,101 - QUEENS LAKE,2,222,413,655
York,York,102 - WALLER MILL,2,212,517,752
York,York,103 - MAGRUDER,2,470,618,1123
York,York,201 - COVENTRY,2,331,654,1019
York,York,202 - KILN CREEK,2,176,362,550
York,York,301 - SEAFORD,2,203,1090,1318
York,York,302 - YORKTOWN,2,126,437,579
York,York,303 - EDGEHILL,2,315,544,876
York,York,401 - HARWOODS MILL,2,132,541,700
York,York,402 - DARE,2,158,585,760
York,York,403 - GRAFTON,2,93,285,393
York,York,501 - TABB,2,196,643,868
York,York,502 - BETHEL,2,279,597,911
